KD,Sub. Att,Reversal,Rounds,landed_sig. str.,atmp_sig. str.,landed_total str.,atmp_total str.,landed_td,atmp_td,landed_head,atmp_head,landed_body,atmp_body,landed_leg,atmp_leg,landed_distance,atmp_distance,landed_clinch,atmp_clinch,landed_ground,atmp_ground,Control Time Sec,Total_fight_length_sec,Sig_Str_Acc,Sig_Str_LpM,Total_Str_Acc,Total_Str_LpM,Head_Str_Acc,Head_Str_LpM,Body_Str_Acc,Body_Str_LpM,Leg_Str_Acc,Leg_Str_LpM,Distance_Str_Acc,Distance_Str_LpM,Clinch_Str_Acc,Clinch_Str_LpM,Ground_Str_Acc,Ground_Str_LpM,TD_Avg.,TD_Acc.,TD_Def.,Control_Ratio,height_cm,reach_cm,stance,age_at_fight_days,fighter
0.2,0.2,0.0,2.4,26.2,53.8,53.0,86.0,0.0,0.2,15.4,39.0,7.2,11.0,3.6,3.8,14.0,32.2,4.8,7.8,6.6,11.4,111.0,657.0,0.46188137776511695,2.587966214714381,0.5558787780010347,4.854828480403052,0.3360072230149922,1.4816781507001557,0.6297297297297297,0.6308876046528858,0.7666666666666667,0.47540045936133957,0.3828743720048068,1.3424568422612433,0.4348484848484849,0.5280847595762022,0.2112820512820513,0.7174246128769356,0.0,0.0,-0.2,0.16830093107110222,177.8,180.34,3.0,10029.4,James Moontasri
0.2,0.0,0.0,3.4,79.6,178.6,99.2,207.0,0.6,1.8,53.6,144.6,17.0,23.6,6.0,8.0,65.2,159.8,9.4,16.0,4.0,5.2,115.2,872.8,0.40830925264297147,5.013877835951134,0.4520596684672003,6.198813263525305,0.3450454566298065,3.574673647469459,0.7321779448621555,1.0717626527050612,0.7371428571428571,0.3674415357766143,0.3758092445910276,4.132328097731239,0.6044936544936544,0.6344293193717279,0.6493506493506493,0.24712041884816754,0.034666666666666665,0.44000000000000006,1.0,0.12618452588714368,170.18,172.72,1.0,11888.6,Valerie Letourneau
0.2,0.2,0.2,3.0,38.6,84.6,54.6,104.0,1.8,5.8,18.4,54.0,9.6,17.2,10.6,13.2,23.8,64.4,9.8,12.4,5.0,7.8,212.8,700.6,0.4505894623778997,2.9381376720901127,0.4924056559104238,3.8953961499493417,0.333899918622926,1.3813245127838372,0.5691020354857367,0.6873046069491626,0.7981746031746032,0.869508552357113,0.3689033812939569,1.8292420287263842,0.6314285714285715,0.7031141307586865,0.6352941176470588,0.40578151260504197,0.11372549019607843,0.26590909090909093,1.0,0.24148677116236567,180.34,187.96,1.0,12783.6,Tim Kennedy
0.0,0.2,0.6,3.0,28.8,65.4,46.2,84.4,2.8,9.4,16.4,50.6,5.8,7.4,6.6,7.4,18.4,51.2,5.4,7.0,5.0,7.2,205.0,900.0,0.46558319770595985,1.92,0.5567842530942756,3.08,0.3403268013631938,1.0933333333333333,0.6957142857142857,0.38666666666666666,0.8647058823529411,0.44000000000000006,0.35504144434376994,1.2266666666666668,0.6092307692307692,0.36,0.49848484848484853,0.3333333333333333,0.2,0.28119617224880383,0.8764705882352942,0.23577777777777778,162.56,165.1,2.0,11811.6,Zach Makovsky
0.0,0.25,0.5,2.5,44.25,124.25,57.5,139.75,0.5,4.25,19.75,88.0,10.5,19.0,10.75,13.5,34.25,106.5,8.5,15.25,0.25,0.5,154.5,719.75,0.41748273492239096,3.4199255121042835,0.4851866234438666,4.638919925512104,0.23661151960784313,1.3837988826815644,0.5326135852451642,0.8342644320297952,0.8334998334998336,1.1018621973929235,0.3845826056805498,2.618994413407821,0.5552005012531329,0.7842644320297951,0.25,0.016666666666666666,0.03333333333333333,0.08333333333333333,0.4375,0.2656517690875233,175.26,177.8,1.0,10338.0,Tiago dos Santos e Silva
0.4,0.4,0.0,2.0,42.6,90.8,58.8,105.6,0.0,1.4,30.8,75.4,7.4,9.4,5.6,6.4,32.4,75.0,8.0,10.4,2.8,5.0,88.6,478.4,0.44996084386251417,4.9035087719298245,0.5049079527222035,6.688070175438597,0.3991957255216657,3.553467193996552,0.5834928229665073,0.7202506265664159,0.6846376811594203,0.6135839598997495,0.3813878908615751,3.892280701754386,0.6550257997936016,0.7463157894736842,0.23088235294117646,0.25157894736842107,0.0,0.0,0.1333333333333334,0.09844444444444445,185.42,187.96,1.0,11756.8,Sean O'Connell
0.0,0.5,0.75,2.5,22.5,47.5,59.75,88.5,1.25,4.0,12.25,32.75,7.25,10.75,3.0,4.0,8.0,23.25,11.0,15.25,1.5,3.0,229.75,708.75,0.48065015479876166,2.2555555555555555,0.6591355316122676,5.116666666666667,0.36995762711864405,1.1,0.712121212121212,0.861111111111111,0.8303571428571428,0.2944444444444444,0.3635553470919325,0.8166666666666667,0.6832069784435513,1.25,0.5,0.1,0.2111111111111111,0.4,0.30833333333333335,0.3282407407407408,170.18,175.26,1.0,10338.5,Brendan O'Reilly
0.0,0.0,0.0,2.5,33.5,100.5,52.0,120.5,0.0,0.0,22.0,84.0,7.5,10.5,4.0,6.0,19.5,77.0,3.5,6.0,10.5,17.5,129.0,703.5,0.3373456790123457,2.9826429980276137,0.4292720139494333,4.4743589743589745,0.27176470588235296,2.0351084812623275,0.5375,0.5258382642998027,0.625,0.42169625246548326,0.2535353535353535,1.6617357001972388,0.7727272727272727,0.25917159763313613,0.63,1.0617357001972387,0.0,0.0,0.5,0.25443786982248523,182.88,182.88,1.0,10934.5,Elvis Mutapcic
0.25,0.5,0.25,2.75,20.5,65.75,32.0,78.0,0.75,2.0,17.25,61.5,2.0,2.5,1.25,1.75,14.5,57.0,1.75,4.25,4.25,4.5,29.25,817.0,0.40076301648612755,1.7712503088707683,0.5205689635567685,2.542488262910798,0.3723929031071888,1.4812206572769955,0.6375,0.16255868544600938,0.375,0.11255868544600939,0.2313411981251987,1.3183594436494186,0.2619047619047619,0.13615023474178403,0.7083333333333334,0.33204225352112676,0.059741784037558684,0.425,-0.375,0.03379890453834116,165.1,167.64000000000001,1.0,9433.0,Geane Herrera
0.0,0.0,0.0,2.6666666666666665,38.333333333333336,86.66666666666667,70.0,126.0,0.6666666666666666,1.6666666666666667,21.333333333333332,59.333333333333336,6.0,9.666666666666666,11.0,15.666666666666666,27.666666666666668,71.33333333333333,2.3333333333333335,3.6666666666666665,8.333333333333334,11.666666666666666,196.0,799.6666666666666,0.43565190746131455,3.0692264885920983,0.5592210402429382,5.526507141532183,0.3467580020553866,1.7572250046373588,0.6217948717948718,0.489334075310703,0.6632575757575757,0.8226674086440363,0.37382113821138213,2.279948061584122,0.3968253968253968,0.15555555555555556,0.7365319865319865,0.6337228714524207,0.0667779632721202,0.3333333333333333,0.6666666666666666,0.2533252952451617,162.56,165.1,2.0,12457.0,Guangyou Ning
0.0,0.0,0.6666666666666666,2.3333333333333335,19.666666666666668,66.0,48.0,96.33333333333333,0.3333333333333333,2.0,14.0,57.333333333333336,1.6666666666666667,3.0,3.3333333333333335,5.333333333333333,13.333333333333334,53.333333333333336,1.6666666666666667,3.3333333333333335,4.333333333333333,9.0,118.0,622.6666666666666,0.2952478984388403,1.6989898989898988,0.42197694649847756,3.6222222222222222,0.24748474847484747,1.3656565656565658,0.5238095238095238,0.1111111111111111,0.20833333333333334,0.2222222222222222,0.2484198484198484,0.9333333333333332,0.6428571428571429,0.5434343434343435,0.3333333333333333,0.2888888888888889,0.022222222222222223,0.05555555555555555,1.0,0.14552188552188552,165.1,165.1,1.0,9104.0,Yao Zhikui
0.0,0.25,0.25,3.0,63.0,152.25,74.25,163.25,0.0,2.0,37.5,114.25,15.25,24.75,9.5,12.5,55.75,137.5,6.25,13.0,1.0,1.25,58.75,900.0,0.4010022522369887,4.2,0.43086113449003816,4.95,0.318371393590972,2.5,0.6404212402664415,1.0666666666666669,0.7754002463054186,0.6333333333333333,0.3955125320890224,3.716666666666667,0.3945406445406445,0.41666666666666663,0.2,0.06666666666666667,0.0,0.0,0.7083333333333334,0.06527777777777778,162.56,165.1,2.0,10523.25,Seo Hee Ham
0.2,0.0,0.0,2.4,38.4,78.0,52.4,92.8,0.6,1.0,16.0,45.4,8.8,15.2,13.6,17.4,29.0,62.6,2.6,5.4,6.8,10.0,49.8,684.0,0.4897143168270432,4.457560506460856,0.5682839741676781,5.875101293708063,0.35096095393967736,2.31263202202,0.5674494303650314,0.8119475526244383,0.7907358413859962,1.3139009460211464,0.46904319640046965,3.1522780391561698,0.3776223776223776,0.1867334446299388,0.6302673796791444,1.0059157419228124,0.053400111296605456,0.26666666666666666,0.4,0.05901836393989984,185.42,193.04,2.0,13042.4,Kyle Noke
0.2,0.4,0.2,2.0,20.2,41.0,61.2,93.8,1.8,2.8,12.0,30.0,5.0,7.6,3.2,3.4,12.6,30.0,4.6,6.2,3.0,4.8,245.8,486.8,0.48871153194671174,3.0463335571432766,0.5739579254905264,6.916933274621125,0.3982696938424493,2.015349812552112,0.6133116883116883,0.7488322955949748,0.5666666666666667,0.28215144899619027,0.4261294261294261,2.2659429063048577,0.45534188034188033,0.45981105236232656,0.38888888888888884,0.3205795984760927,0.16933093617567743,0.42000000000000004,1.0,0.39237472375905036,193.04,200.66,1.0,12031.8,Magnus Cedenblad
0.4,0.0,0.0,3.4,56.0,132.0,79.6,159.0,2.2,5.8,39.6,106.6,11.4,17.6,5.0,5.8,42.8,112.8,9.4,13.2,2.4,4.6,164.2,900.0,0.4381317689750973,3.5681654436290864,0.5107148456489522,4.981658883700244,0.3768879864760014,2.5440960640426953,0.6347985347985348,0.71737602846342,0.8583333333333332,0.30669335112297086,0.38611027582734536,2.741445408049811,0.71375,0.6667200355792751,0.29523809523809524,0.15999999999999998,0.1546720035579275,0.3788888888888889,0.44000000000000006,0.17693884812096955,165.1,167.64000000000001,1.0,9160.0,Kyoji Horiguchi
0.0,0.2,0.2,3.4,48.4,108.6,71.8,135.2,2.6,8.2,23.8,75.8,18.0,23.6,6.2,9.2,23.2,73.0,9.4,13.2,9.4,13.6,318.4,900.0,0.4476533780314117,3.0346666666666664,0.5163697668282338,4.434666666666667,0.3127754880433085,1.5386666666666666,0.7443109318996417,1.0986666666666665,0.7214285714285714,0.39733333333333337,0.3515233531900198,1.488,0.6731276901004304,0.5733333333333333,0.48,0.9733333333333334,0.18933333333333333,0.325,0.8666666666666668,0.3179111111111111,162.56,165.1,1.0,10989.4,Ali Bagautinov
0.2,0.8,0.2,2.2,18.8,45.8,32.2,62.0,1.4,4.4,11.6,35.6,3.6,5.2,3.6,4.8,11.8,33.8,6.0,8.4,1.0,3.0,92.4,562.0,0.47816115221741357,2.1849613822225065,0.537922780546327,3.1688669310968263,0.3897056784521334,1.2464212841463878,0.5704545454545455,0.3176480324837387,0.8266666666666665,0.6208920655923797,0.3951427459733107,1.6338457882175148,0.571969696969697,0.4844489273383248,0.08333333333333334,0.06666666666666667,0.12026845637583891,0.2435897435897436,0.9846153846153847,0.11309470544369873,165.1,170.18,1.0,12495.4,Manvel Gamburyan
0.2,0.2,0.0,2.4,35.8,81.2,46.2,92.6,1.4,3.2,29.4,72.0,3.8,6.4,1.6,2.4,19.2,60.8,0.8,1.4,5.4,7.8,134.8,628.6,0.38403805763342713,2.753337597311018,0.4170205643232904,3.6186844290774736,0.33670850909690414,2.273286893442484,0.44444444444444436,0.27702581312181146,0.3866666666666666,0.1110950661853189,0.2902417582417582,1.5015799768462188,0.25,0.05333333333333333,0.36923076923076925,0.7192156862745099,0.09886883273164862,0.3,1.0,0.17359868935837247,187.96,187.96,1.0,11929.2,Ryan Bader
0.0,0.0,0.0,2.0,12.0,24.0,32.0,48.0,1.0,4.0,6.5,15.0,0.5,3.0,5.0,6.0,6.0,16.5,4.0,4.5,2.0,3.0,157.0,343.0,0.47038327526132406,2.686084142394822,0.5591133004926109,4.5792880258899675,0.42000000000000004,1.645091693635383,0.1,0.04854368932038835,0.9090909090909092,0.9924487594390508,0.3873626373626373,2.1035598705501615,0.4444444444444444,0.3883495145631068,0.3333333333333333,0.1941747572815534,0.0970873786407767,0.125,1.0,0.2540453074433657,182.88,185.42000000000002,1.0,11284.5,Erick Montano
0.2,0.0,0.4,2.8,36.2,98.8,97.0,165.4,2.4,4.6,18.0,73.4,12.8,18.6,5.4,6.8,20.8,76.4,2.6,6.2,12.8,16.2,266.6,802.4,0.3524905282401535,2.57126213592233,0.5678369773887793,6.99831715210356,0.24933269628921803,1.3105501618122977,0.6448484848484848,0.8849190938511328,0.65,0.3757928802588997,0.2668121652543128,1.5445954692556636,0.3,0.17333333333333334,0.648328664799253,0.8533333333333333,0.20179030625632569,0.5616666666666668,1.0,0.3207011866235167,172.72,172.72,1.0,9378.0,Erik Perez
0.0,0.3333333333333333,0.3333333333333333,3.0,55.333333333333336,112.66666666666667,97.0,160.66666666666666,0.3333333333333333,6.666666666666667,32.0,80.0,16.0,24.0,7.333333333333333,8.666666666666666,38.666666666666664,91.0,14.0,19.0,2.0,2.6666666666666665,298.0,900.0,0.495317665462856,3.6888888888888887,0.606516437157684,6.511111111111112,0.396045197740113,2.1333333333333333,0.6737405106970323,1.0666666666666667,0.8592592592592592,0.48888888888888893,0.4211341640972936,2.577777777777778,0.7645382939500586,0.9777777777777777,0.25,0.13333333333333333,0.022222222222222223,0.06666666666666667,0.9166666666666666,0.337037037037037,167.64000000000001,165.1,1.0,12904.333333333334,Heather Clark
0.8,0.0,0.0,2.0,22.6,56.6,25.8,60.2,0.2,0.8,13.8,46.4,1.2,1.6,6.2,7.4,18.0,47.6,1.0,2.2,3.6,6.2,22.0,310.4,0.5144451304213613,3.7136129611705515,0.5815743770573468,4.578357147217063,0.28807576633892423,2.0803865854985633,0.17142857142857143,0.048,0.7470967741935484,1.0394955746810717,0.46821514273649767,3.101962905799566,0.3,0.4246821705426357,0.45777777777777773,0.6186841255768487,0.008,0.05,1.0,0.0504812107788852,180.34,187.96,1.0,13648.8,Dan Henderson
0.0,0.0,0.0,2.0,20.333333333333332,56.666666666666664,25.666666666666668,62.333333333333336,0.6666666666666666,2.6666666666666665,11.0,42.333333333333336,7.333333333333333,11.0,2.0,3.3333333333333335,16.666666666666668,50.0,1.3333333333333333,4.0,2.3333333333333335,2.6666666666666665,104.0,592.3333333333334,0.38596037898363483,2.2446766515732035,0.42968102675677655,2.694392197840474,0.27993730978805603,1.1923603854638338,0.6549145299145299,0.8616045512597238,0.6904761904761904,0.19071171484964589,0.36357620960030596,1.8119122257053293,0.3277777777777778,0.19138511552304657,0.2916666666666667,0.2413793103448276,0.06896551724137932,0.1111111111111111,0.3333333333333333,0.1948314563257092,172.72,180.34,1.0,9257.333333333334,Lukasz Sajewski
0.2,0.0,0.0,2.4,47.4,112.0,48.0,113.0,0.0,0.8,34.4,97.0,8.2,12.4,2.0,2.4,44.8,107.4,2.6,4.2,0.0,0.4,5.2,650.2,0.4469041621584496,4.5254435705139935,0.44829828089089496,4.580415828303152,0.3820004337549579,3.5188756783122983,0.6555003819709702,0.8493847936101456,0.7333333333333333,0.15718309859154928,0.44288130410801213,4.273022376684348,0.7,0.2524211938296445,0.0,0.0,0.0,0.0,0.4,0.00761904761904762,180.34,185.42000000000002,1.0,8864.6,Albert Tumenov
0.0,0.4,0.6,2.0,16.8,37.2,32.4,54.4,0.8,2.0,11.2,30.4,2.8,3.8,2.6,2.8,7.2,22.8,2.0,3.0,4.4,7.4,140.0,528.2,0.42527933546240176,2.1859397615792124,0.5089245292859751,3.2664071266074153,0.30107769423558894,1.2222867474457086,0.7766666666666666,0.5554380392572116,0.575,0.40821497487629205,0.3910073120157154,1.3866002676987388,0.46428571428571425,0.28318976126015255,0.20782608695652174,0.52,0.05490196078431373,0.16666666666666666,0.3333333333333333,0.20748274868687275,193.04,193.04,3.0,9991.4,Tamdan McCrory
0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,6.333333333333333,16.333333333333332,9.333333333333334,19.333333333333332,0.0,0.3333333333333333,4.666666666666667,14.333333333333334,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,3.3333333333333335,12.333333333333334,2.3333333333333335,3.0,0.6666666666666666,1.0,35.333333333333336,395.3333333333333,0.4218487394957983,2.302095519569813,0.503415559772296,2.819979612640163,0.38055555555555554,1.6250764525993882,0.5,0.11396534148827726,0.5555555555555555,0.5168195718654435,0.3123249299719888,2.0085626911314987,0.25925925925925924,0.15555555555555556,0.5,0.11396534148827726,0.0,0.0,0.3333333333333333,0.2044886170574244,180.34,185.42,1.0,10271.0,Hector Urbina
0.0,0.0,0.0,3.0,41.0,108.0,69.0,139.0,2.0,5.0,31.0,93.5,4.0,7.0,6.0,7.5,26.5,90.0,10.0,14.0,1.0,1.5,166.0,900.0,0.38183694530443757,2.7333333333333334,0.49795177599170337,4.6,0.326645264847512,2.0666666666666664,0.475,0.26666666666666666,0.4,0.4,0.27993697478991597,1.7666666666666666,0.4090909090909091,0.9,0.75,0.06666666666666667,0.13333333333333333,0.2,1.0,0.18444444444444447,182.88,195.58,1.0,9263.0,Glaico Franca Moreira
0.2,0.0,0.0,1.4,11.6,24.0,18.4,31.8,0.0,0.6,4.2,14.6,3.0,5.4,3.8,4.0,8.0,18.8,2.6,3.6,0.2,0.4,22.0,256.0,0.42363518612645734,1.9629761962754846,0.477211334559094,3.1261853390126637,0.24372960372960373,0.7253802488631976,0.4,0.4457233847746182,0.7666666666666667,0.7018744443412376,0.36375781081663433,1.3482772256206792,0.27384615384615385,0.4173607038123167,0.1,0.03519061583577712,0.0,0.0,1.0,0.0721950146627566,193.04,200.66,1.0,13230.8,Antonio Silva
0.4,0.2,0.4,1.8,37.4,80.0,55.6,97.2,1.0,2.8,24.6,64.4,3.8,5.2,2.6,2.6,33.0,71.2,5.0,6.8,0.4,0.6,66.4,430.8,0.44716196846631623,5.455421827451069,0.4849962126950462,6.949113149847095,0.3361049291977017,3.665979593586555,0.6555555555555556,0.9764322120285422,0.4,0.4653211009174312,0.431699919935214,4.473056192841987,0.3073170731707317,0.36,0.4,0.026666666666666665,0.10837920489296637,0.34615384615384615,0.9,0.10621661569826708,172.72,180.34,1.0,11576.0,Maximo Blanco
0.4,0.4,0.6,2.6,53.6,116.4,84.8,158.8,1.2,4.4,35.4,94.8,6.0,8.4,12.2,13.2,35.8,88.8,7.2,10.2,8.6,14.8,304.4,752.4,0.46100541674191453,4.423703703703703,0.510169309014425,6.597037037037038,0.3714869947979192,2.8459259259259255,0.6938461538461539,0.5214814814814814,0.9366666666666668,1.0562962962962963,0.4167107111279525,2.9940740740740743,0.7474044795783927,0.6014814814814814,0.6092284186401834,0.8281481481481482,0.08,0.22666666666666666,0.6,0.3675802469135802,177.8,187.96,1.0,11300.6,Kenny Robertson
0.0,0.0,0.0,3.0,44.0,102.0,50.0,108.0,0.0,0.0,10.0,55.0,7.0,15.5,14.5,18.0,40.5,95.5,3.5,6.5,0.0,0.0,0.0,879.5,0.4157413056741916,3.0399301513387664,0.459572685379137,3.4478851377570816,0.19913419913419914,0.6857586340706248,0.45208333333333334,0.47780364765230887,0.8571428571428571,1.2,0.39149888143176736,2.806596818005433,0.2692307692307692,0.23333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,185.42,185.42000000000002,1.0,11419.0,Augusto Montano
0.6,0.0,0.2,2.8,48.0,154.2,58.2,164.8,0.2,0.4,35.0,128.8,8.6,17.0,4.4,6.2,41.8,143.6,3.2,6.4,3.0,3.8,71.6,782.8,0.30517984985455676,3.584835505794149,0.34452562322754143,4.288044122761979,0.2542520791211891,2.481217019726055,0.5039155581260844,0.6834419287697855,0.6757575757575758,0.42017655729830894,0.2870298351119548,3.149372553566203,0.6957142857142856,0.23492345319133667,0.38461538461538464,0.20053949903660886,0.013333333333333332,0.1,0.0,0.07985228002569043,177.8,187.96,1.0,10178.8,Sean Spencer
0.4,0.2,0.2,1.8,17.2,38.4,35.0,58.2,0.2,1.8,10.0,26.4,4.6,7.6,2.6,4.4,11.2,30.8,4.2,5.8,1.8,1.8,103.4,421.6,0.49243318409985076,4.801485108119135,0.5880659691186007,7.068837209302325,0.4488916488916489,3.458523509382018,0.3928571428571429,0.711111111111111,0.23888888888888887,0.17333333333333334,0.398064713064713,3.36404432469064,0.5766666666666665,0.96,0.6,1.4250980392156865,0.013333333333333332,0.02857142857142857,0.7,0.1465467579015966,185.42,185.42000000000002,1.0,9901.6,Caio Magalhaes
0.0,0.0,0.0,1.0,3.0,7.0,6.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,134.0,0.2413793103448276,0.8053691275167785,0.75,2.6865671641791042,0.11538461538461539,0.28037383177570097,0.0,0.0,0.0,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,185.42,185.42000000000002,1.0,13834.0,CM Punk
0.2,0.2,0.2,2.4,44.8,80.0,66.2,106.4,0.2,0.8,29.2,58.8,13.0,16.2,1.4,1.4,20.4,39.6,11.4,16.4,3.8,5.6,200.6,477.0,0.6543477416640597,5.479556313457995,0.7015498721227622,7.654135011172528,0.5354847533418962,3.4827849497525185,0.9028571428571428,1.4750144654827708,0.8,0.4769784781841703,0.4821303258145363,2.2632594013471916,0.7470995670995672,1.2116468697322513,0.16129032258064516,0.38809831824062097,0.01552393272962484,0.1,0.9,0.3347095475430578,190.5,198.12,1.0,13495.4,Josh Barnett
0.0,0.4,0.0,2.6,28.2,63.8,44.6,81.2,1.4,2.8,15.4,44.0,8.2,14.2,4.6,5.6,23.4,56.8,3.8,5.0,1.0,2.0,152.4,771.0,0.4734806984150426,2.0149019607843135,0.5915596187598586,3.3780392156862744,0.383276372750057,1.0941176470588236,0.6017171717171717,0.6141176470588235,0.6666666666666667,0.30666666666666664,0.4445384111741598,1.6949019607843137,0.6033333333333333,0.2533333333333333,0.11111111111111112,0.06666666666666667,0.12705882352941175,0.4333333333333333,0.33333333333333337,0.20530718954248367,175.26,182.88,1.0,10904.0,Leandro Silva
0.0,0.5,0.25,2.5,21.75,51.75,33.75,67.25,2.0,8.5,12.25,36.0,2.25,5.0,7.25,10.75,13.25,39.5,3.0,3.5,5.5,8.75,304.75,738.0,0.4436732932634572,1.8538288648651913,0.4860198624904507,2.9968633678191803,0.356437969924812,1.0217485743267107,0.34455128205128205,0.15837506956037842,0.671875,0.673705220978102,0.37721494733256467,1.1093314555804783,0.625,0.28995689017560916,0.5579710144927537,0.45454051910910387,0.1709996870411908,0.29523809523809524,1.0,0.4222761460072343,170.18,175.26,1.0,11539.25,Leandro Issa
0.5,0.0,0.5,2.5,28.0,81.0,31.75,84.75,0.25,1.25,22.75,71.75,3.5,6.5,1.75,2.75,24.25,73.75,1.5,3.75,2.25,3.5,60.5,689.25,0.35162948040902964,2.5700627659324384,0.3767948898254416,2.844889395613437,0.30670518207282915,1.930431290502049,0.5553030303030303,0.3822868426620278,0.5875,0.2573446327683616,0.33694252125915963,2.29937390786494,0.30000000000000004,0.1,0.375,0.17068885806749884,0.0635593220338983,0.25,-1.25,0.07377369394359685,175.26,180.34,3.0,11629.75,Tae Hyun Bang
0.0,0.0,0.2,2.0,35.2,58.8,49.6,75.2,0.8,2.8,13.4,32.2,8.8,13.2,12.2,13.6,26.4,47.0,3.4,5.2,5.4,6.6,114.8,529.6,0.60392577461387,4.581683088740111,0.6560475367722486,5.900866097133601,0.3293103300654994,1.2056209164274214,0.646969696969697,1.0404505748000532,0.9339487179487179,1.4258367911479943,0.5788988788988789,3.7816550990164606,0.6672222222222223,0.44002798972365104,0.3272058823529412,0.36,0.05333333333333333,0.21333333333333332,0.7333333333333334,0.1557347010386819,182.88,180.34,1.0,10583.4,Shane Campbell
0.0,0.5,0.25,2.5,24.0,52.0,47.25,77.25,0.25,2.0,14.0,37.75,5.5,9.0,4.5,5.25,14.75,40.5,3.0,3.0,6.5,8.5,179.25,687.5,0.4824586282716046,2.0868348132292853,0.5949523337993166,4.594459941256566,0.39788037166085943,1.2027019872548343,0.6706349206349207,0.5229318095423139,0.5833333333333334,0.361201016432137,0.30106414112167573,1.2056153459253107,1.0,0.29375204846625014,0.38020833333333337,0.6275743707093822,0.016666666666666666,0.08333333333333333,0.5,0.2817389337978964,180.34,195.58,2.0,12394.25,Kevin Casey
0.0,0.3333333333333333,0.3333333333333333,3.0,43.666666666666664,118.66666666666667,62.0,147.66666666666666,1.0,4.0,35.0,97.33333333333333,4.0,9.666666666666666,4.666666666666667,5.0,35.666666666666664,102.33333333333333,3.3333333333333335,8.666666666666666,4.666666666666667,7.0,308.3333333333333,900.0,0.39149104452928957,2.9111111111111114,0.4775801699990341,4.133333333333333,0.3181463829284313,2.3333333333333335,0.49264705882352944,0.26666666666666666,0.9166666666666666,0.3111111111111111,0.34228675960959426,2.3777777777777778,0.4593253968253968,0.22222222222222224,0.2222222222222222,0.3111111111111111,0.06666666666666667,0.2333333333333333,0.6333333333333333,0.34259259259259256,167.64000000000001,165.1,1.0,10561.333333333334,Elizabeth Phillips
0.6,0.0,0.0,2.0,47.6,98.0,52.2,102.6,0.2,0.8,23.4,67.2,7.2,9.6,12.2,15.2,39.0,87.0,4.4,6.2,4.2,4.8,48.2,534.4,0.52180108676492,6.325389150162283,0.5427198183345258,7.287981276633326,0.3916862611073137,3.4078541118110595,0.7453679653679653,0.9632189569897307,0.8468220338983052,1.4651282743046707,0.46897566091710396,5.020601002406659,0.65,0.7117191005061028,0.3571428571428571,0.7637158496269578,0.013333333333333332,0.1,0.9,0.10689692720246864,180.34,182.88,1.0,10681.2,Lorenz Larkin
0.4,0.2,0.2,3.0,48.4,117.0,70.4,137.8,1.0,3.4,28.0,89.2,13.4,20.4,9.4,11.2,34.0,95.6,9.0,13.6,5.4,8.2,207.6,710.8,0.45612948484114135,3.8674123222748813,0.5283544973544974,5.673839915745129,0.33137471071758273,2.029727224855187,0.7208276932517552,1.104402317008952,0.7400379506641366,0.6692827804107425,0.378205923314619,2.5267793575566087,0.5679183135704874,0.6622053712480253,0.46449275362318837,0.5984275934702475,0.11976935229067931,0.39,0.6,0.32491206556082153,175.26,180.34,2.0,11195.2,Rick Story
0.0,0.2,0.4,3.0,20.8,51.0,51.6,84.4,2.8,8.4,15.4,42.8,2.6,4.8,2.8,3.4,12.6,39.4,2.0,2.4,6.2,9.2,391.6,900.0,0.4718492301718859,1.3866666666666667,0.6155976914047215,3.44,0.4153282005170282,1.0266666666666668,0.5414285714285715,0.17333333333333334,0.8969696969696969,0.18666666666666665,0.3787807054065307,0.8400000000000001,0.5083333333333333,0.13333333333333336,0.6,0.4133333333333333,0.2,0.3257142857142857,0.7490476190476191,0.47021527777777783,170.18,175.26,1.0,13475.4,Tatsuya Kawajiri
0.2,0.0,0.0,2.0,32.0,84.8,32.8,85.8,0.4,0.6,24.6,75.8,2.6,3.8,4.8,5.2,28.8,78.6,2.2,4.8,1.0,1.4,7.0,478.0,0.40682804537234923,5.519610849813709,0.409600430244602,6.0768527918781725,0.35383954201934625,4.196558561443458,0.6333333333333333,0.28799703891708966,0.7492063492063492,0.5835744500846023,0.3786639243436037,4.016793268068649,0.355,0.4533333333333333,0.45,0.8129656862745099,0.026666666666666665,0.2,1.0,0.025201388888888888,172.72,177.8,1.0,12413.0,Francisco Rivera
0.0,0.5,0.0,2.5,37.0,81.5,45.0,93.0,2.5,6.0,28.0,69.5,1.5,3.0,7.5,9.0,32.0,73.5,4.0,7.0,1.0,1.0,148.5,749.5,0.46690476190476193,3.0194212576516417,0.4924641148325359,3.6867557039510297,0.4146772767462423,2.2686700055648306,0.5,0.11675013912075682,0.8333333333333333,0.6340011129660545,0.44564777327935223,2.552086811352254,0.36363636363636365,0.4006677796327212,0.5,0.06666666666666667,0.18341680578742348,0.45,1.0,0.19152105360786498,175.26,180.34,1.0,10612.5,Jim Alers
